,lon,lat,time,folder,Zona,prof,Zona2,ml
1771,-92.6116,14.3782,2019-08-25 02:26:46,2019-08-25-0226,MexicoCosta,69.5299,Intra 2,3.61
1772,-93.3769,13.9048,2019-08-25 07:39:02,2019-08-25-0739,MexicoCosta,38.8799,Intra 1,4.19
1773,-92.6085,13.3758,2019-08-26 09:44:34,2019-08-26-0943,MexicoCosta,34.7304,Intra 1,4.4
1774,-92.4657,14.5036,2019-08-26 09:50:13,2019-08-26-0950,MexicoCosta,22.4607,Intra 1,3.82
1775,-93.0267,13.9738,2019-08-27 05:04:14,2019-08-27-0503,MexicoCosta,11.3786,Superficial,3.57
1776,-92.4103,14.3343,2019-08-28 20:26:02,2019-08-28-2026,MexicoCosta,74.3658,Intra 2,3.87
1777,-92.5694,14.2853,2019-08-30 09:26:08,2019-08-30-0926,MexicoCosta,17.0,Intra 1,3.5
1778,-92.8067,15.0755,2019-09-01 07:34:17,2019-09-01-0733,MexicoCosta,23.6939,Intra 1,3.33
1779,-92.5892,14.4618,2019-09-01 16:21:34,2019-09-01-1619,MexicoCosta,23.6211,Intra 1,3.73
1780,-92.7794,14.3011,2019-09-03 05:34:37,2019-09-03-0534,MexicoCosta,6.3942,Superficial,3.76
1781,-92.6949,14.6076,2019-09-03 09:23:02,2019-09-03-0922,MexicoCosta,36.1287,Intra 1,4.6
1782,-92.7364,14.8131,2019-09-03 19:26:40,2019-09-03-1926,MexicoCosta,59.8255,Intra 1,4.13
1783,-92.7795,14.481,2019-09-09 06:03:08,2019-09-09-0603,MexicoCosta,42.7043,Intra 1,3.76
1784,-92.4259,14.1172,2019-09-10 23:54:55,2019-09-10-2352,MexicoCosta,52.8304,Intra 1,5.31
1785,-93.2158,13.9393,2019-09-13 01:20:14,2019-09-13-0120,MexicoCosta,35.788,Intra 1,4.26
1786,-93.3831,14.4993,2019-09-14 18:34:12,2019-09-14-1834,MexicoCosta,37.5511,Intra 1,4.47
1787,-94.1462,14.7496,2019-09-15 11:50:31,2019-09-15-1150,MexicoCosta,31.7073,Intra 1,5.08
1788,-93.1392,13.6912,2019-09-18 03:01:16,2019-09-18-0301,MexicoCosta,34.6578,Intra 1,4.26
1789,-87.3814,15.1458,2019-09-20 15:15:17,2019-09-20-1515,HondurasLejano,11.0119,Superficial,4.33
1790,-92.574,14.2606,2019-09-20 17:44:22,2019-09-20-1744,MexicoCosta,68.3416,Intra 2,4.08
1791,-93.0695,14.1565,2019-09-20 21:16:59,2019-09-20-2117,MexicoCosta,60.569,Intra 1,4.59
1792,-92.5418,14.6167,2019-09-21 04:40:34,2019-09-21-0440,MexicoCosta,61.3772,Intra 1,3.69
1793,-94.1657,15.953,2019-09-22 01:50:23,2019-09-22-0150,MexicoCosta,96.9212,Intra 2,5.26
1794,-92.6059,13.6659,2019-09-24 08:59:40,2019-09-24-0858,MexicoCosta,51.9581,Intra 1,4.39
1795,-93.5773,15.5281,2019-09-26 03:32:04,2019-09-26-0332,MexicoCosta,96.9281,Intra 2,4.24
1796,-93.9323,14.7599,2019-09-28 04:15:03,2019-09-28-0415,MexicoCosta,38.5081,Intra 1,4.92
1797,-94.2468,15.108,2019-09-29 11:05:37,2019-09-29-1106,MexicoCosta,79.8565,Intra 2,4.94
1798,-95.0688,15.3923,2019-10-02 10:13:05,2019-10-02-1013,MexicoCosta,1.9693,Superficial,5.53
1799,-92.6131,14.3049,2019-10-05 09:31:19,2019-10-05-0931,MexicoCosta,4.5768,Superficial,3.89
1800,-92.4606,14.6857,2019-10-09 08:24:51,2019-10-09-0824,MexicoCosta,27.8686,Intra 1,3.39
1801,-92.639,14.6586,2019-10-13 11:21:40,2019-10-13-1121,MexicoCosta,59.5866,Intra 1,3.61
1802,-92.9768,14.3429,2019-10-13 17:32:09,2019-10-13-1732,MexicoCosta,33.5782,Intra 1,4.06
1803,-92.4525,15.0113,2019-10-14 19:31:25,2019-10-14-1931,MexicoCosta,108.9806,Intra 2,3.74
1804,-93.352,16.215,2019-10-15 10:33:38,2019-10-15-1033,MexicoSuperior,119.8651,Intra 2,4.24
1805,-92.6394,14.5519,2019-10-18 06:55:15,2019-10-18-0655,MexicoCosta,23.3699,Intra 1,3.56
1806,-93.5528,15.2242,2019-10-22 09:00:06,2019-10-22-0900,MexicoCosta,38.9877,Intra 1,4.59
1807,-94.0996,14.8001,2019-10-23 02:47:41,2019-10-23-0248,MexicoCosta,35.3668,Intra 1,4.88
1808,-93.2345,15.5357,2019-10-24 14:44:59,2019-10-24-1445,MexicoCosta,86.2333,Intra 2,5.18
1809,-94.7052,15.2355,2019-10-26 09:20:53,2019-10-26-0921,MexicoCosta,22.2139,Intra 1,4.77
1810,-94.6161,15.0445,2019-10-26 09:59:42,2019-10-26-0959,MexicoCosta,26.814,Intra 1,4.45
1811,-93.1556,14.0534,2019-10-27 18:39:21,2019-10-27-1839,MexicoCosta,24.0367,Intra 1,5.06
1812,-93.5368,15.7018,2019-10-30 00:52:51,2019-10-30-0053,MexicoCosta,78.1702,Intra 2,4.76
1813,-93.1791,14.0813,2019-11-03 05:52:20,2019-11-03-0552,MexicoCosta,34.6532,Intra 1,3.91
1814,-93.2967,14.5464,2019-11-04 23:35:09,2019-11-04-2335,MexicoCosta,35.2399,Intra 1,4.14
1815,-93.2464,14.9724,2019-11-05 20:45:09,2019-11-05-2045,MexicoCosta,148.2833,Intra 2,4.6
1816,-88.2141,12.3942,2019-11-06 20:38:55,2019-11-06-2038,SalvadorLejano,15.0,Intra 1,4.49
1817,-92.4253,14.5425,2019-11-13 11:38:55,2019-11-13-1138,MexicoCosta,73.0167,Intra 2,3.38
1818,-93.7456,14.7654,2019-11-17 10:25:09,2019-11-17-1025,MexicoCosta,25.9344,Intra 1,5.2
1819,-92.4957,14.4877,2019-11-19 08:13:06,2019-11-19-0812,MexicoCosta,63.5621,Intra 1,4.37
1820,-93.1844,13.904,2019-11-20 04:27:05,2019-11-20-0426,MexicoCosta,18.7134,Intra 1,6.39
1821,-93.2638,13.8627,2019-11-20 11:30:55,2019-11-20-1129,MexicoCosta,10.0002,Superficial,5.41
1822,-92.6545,13.8137,2019-11-23 02:03:55,2019-11-23-0203,MexicoCosta,35.206,Intra 1,4.19
1823,-92.9537,14.1323,2019-11-24 20:51:34,2019-11-24-2051,MexicoCosta,21.3075,Intra 1,4.5
1824,-92.6441,14.864,2019-11-29 07:09:53,2019-11-29-0709,MexicoCosta,66.3068,Intra 2,3.6
1825,-92.398,14.9293,2019-11-29 07:17:33,2019-11-29-0717,MexicoCosta,97.221,Intra 2,4.21
1826,-93.0822,14.647,2019-11-29 21:37:26,2019-11-29-2137,MexicoCosta,9.7818,Superficial,4.71
1827,-92.7431,14.6687,2019-12-01 22:07:52,2019-12-01-2207,MexicoCosta,51.7349,Intra 1,4.3
1828,-93.0371,14.8545,2019-12-02 04:30:46,2019-12-02-0430,MexicoCosta,44.8986,Intra 1,4.13
1829,-92.565,13.8206,2019-12-03 16:11:02,2019-12-03-1610,MexicoCosta,25.0434,Intra 1,4.66
1830,-93.0866,13.869,2019-12-05 08:02:24,2019-12-05-0802,MexicoCosta,6.1416,Superficial,4.02
1831,-92.595,14.5967,2019-12-10 08:50:18,2019-12-10-0849,MexicoCosta,60.4831,Intra 1,3.93
1832,-94.431,14.2731,2019-12-10 11:13:00,2019-12-10-1113,MexicoCosta,40.0181,Intra 1,5.09
1833,-92.7115,14.7543,2019-12-14 07:08:46,2019-12-14-0708,MexicoCosta,37.7044,Intra 1,4.14
1834,-93.851,14.7249,2019-12-19 13:19:54,2019-12-19-1320,MexicoCosta,23.6199,Intra 1,5.22
1835,-92.5155,13.6863,2019-12-21 09:52:38,2019-12-21-0952,MexicoCosta,74.0189,Intra 2,3.78
1836,-92.5261,14.0601,2019-12-23 02:19:14,2019-12-23-0218,MexicoCosta,73.8464,Intra 2,3.81
1837,-92.9878,13.7375,2019-12-23 15:47:56,2019-12-23-1547,MexicoCosta,14.3711,Superficial,5.94
1838,-93.0632,14.4003,2019-12-24 23:13:11,2019-12-24-2313,MexicoCosta,40.3186,Intra 1,4.36
1839,-93.2066,13.686,2019-12-24 23:55:16,2019-12-24-2354,MexicoCosta,34.9698,Intra 1,4.44
1840,-92.776,13.7021,2019-12-25 15:50:10,2019-12-25-1550,MexicoCosta,5.0,Superficial,4.14
1841,-92.5668,14.7333,2019-12-25 18:26:26,2019-12-25-1826,MexicoCosta,70.301,Intra 2,4.21
1842,-92.8444,14.955,2019-12-26 09:41:08,2019-12-26-0941,MexicoCosta,73.2006,Intra 2,3.73
1843,-93.0824,14.1872,2019-12-27 15:34:24,2019-12-27-1534,MexicoCosta,13.9677,Superficial,4.65
1844,-92.9385,13.4889,2019-12-28 14:13:04,2019-12-28-1413,MexicoCosta,21.3636,Intra 1,4.15
1845,-93.0245,13.846,2019-12-29 10:22:06,2019-12-29-1022,MexicoCosta,20.4565,Intra 1,4.18
1846,-92.4745,14.0301,2020-01-01 16:47:11,2020-01-01-1646,MexicoCosta,60.913,Intra 1,3.84
1847,-92.3854,13.8129,2020-01-02 07:13:55,2020-01-02-0713,MexicoCosta,67.5739,Intra 2,4.07
1848,-94.3408,16.2859,2020-01-05 04:40:52,2020-01-05-0441,MexicoCosta,85.8979,Intra 2,6.31
1849,-92.4375,14.6478,2020-01-05 06:52:15,2020-01-05-0651,MexicoCosta,73.6891,Intra 2,4.09
1850,-93.0159,13.8867,2020-01-07 05:17:32,2020-01-07-0517,MexicoCosta,19.8581,Intra 1,4.28
1851,-93.6298,14.6304,2020-01-08 04:29:29,2020-01-08-0429,MexicoCosta,27.2443,Intra 1,4.81
1852,-92.5265,14.0542,2020-01-13 05:57:55,2020-01-13-0557,MexicoCosta,52.8182,Intra 1,3.66
1853,-94.2283,15.0488,2020-01-14 01:05:28,2020-01-14-0105,MexicoCosta,19.3726,Intra 1,4.5
1854,-93.568,15.709,2020-01-14 05:42:45,2020-01-14-0542,MexicoCosta,88.9003,Intra 2,4.9
1855,-93.3006,13.7199,2020-01-15 00:30:12,2020-01-15-0030,MexicoCosta,43.476,Intra 1,5.12
1856,-93.2735,13.6911,2020-01-15 14:36:14,2020-01-15-1436,MexicoCosta,30.7688,Intra 1,5.34
1857,-87.0115,15.1355,2020-01-18 05:54:52,2020-01-18-0555,HondurasLejano,9.9208,Superficial,4.56
1858,-93.1865,13.7327,2020-01-22 00:01:03,2020-01-22-0001,MexicoCosta,35.3612,Intra 1,4.85
1859,-92.6282,14.5175,2020-01-23 04:26:17,2020-01-23-0426,MexicoCosta,69.3631,Intra 2,3.81
1860,-93.6661,15.8241,2020-01-23 08:24:06,2020-01-23-0824,MexicoCosta,56.239,Intra 1,4.57
1861,-93.1305,15.4742,2020-01-25 14:29:15,2020-01-25-1429,MexicoCosta,69.0152,Intra 2,4.62
1862,-92.6425,14.5683,2020-01-27 18:00:16,2020-01-27-1800,MexicoCosta,68.2162,Intra 2,4.6
1863,-92.6012,14.3911,2020-01-28 06:38:08,2020-01-28-0638,MexicoCosta,29.0289,Intra 1,3.51
1864,-93.0635,13.5401,2020-02-02 03:32:43,2020-02-02-0332,MexicoCosta,56.5062,Intra 1,6.0
1865,-92.9685,13.6965,2020-02-02 03:53:22,2020-02-02-0353,MexicoCosta,15.0672,Intra 1,4.08
1866,-92.5011,14.7584,2020-02-03 09:21:20,2020-02-03-0920,MexicoCosta,32.5341,Intra 1,3.31
1867,-92.5811,14.6178,2020-02-06 16:03:34,2020-02-06-1603,MexicoCosta,61.1171,Intra 1,3.72
1868,-92.8488,14.4756,2020-02-07 04:34:45,2020-02-07-0434,MexicoCosta,59.4984,Intra 1,3.48
1869,-92.4506,13.7028,2020-02-07 06:09:55,2020-02-07-0609,MexicoCosta,67.7844,Intra 2,3.6
1870,-87.2884,14.8896,2020-02-08 23:30:00,2020-02-08-2330,HondurasLejano,15.937,Intra 1,4.7
1871,-87.2458,14.8452,2020-02-10 02:52:16,2020-02-10-0252,HondurasLejano,11.5271,Superficial,4.35
1872,-87.3406,14.8454,2020-02-10 02:54:33,2020-02-10-0253,HondurasLejano,0.3747,Superficial,5.1
1873,-92.7617,13.8877,2020-02-10 18:55:28,2020-02-10-1855,MexicoCosta,55.6849,Intra 1,4.55
1874,-92.9823,14.8845,2020-02-11 04:17:24,2020-02-11-0417,MexicoCosta,20.1428,Intra 1,3.57
1875,-92.5813,14.2569,2020-02-11 08:09:23,2020-02-11-0809,MexicoCosta,24.4437,Intra 1,3.68
1876,-92.9119,13.6003,2020-02-16 04:10:20,2020-02-16-0410,MexicoCosta,18.1839,Intra 1,4.68
1877,-92.6519,14.886,2020-02-16 21:58:12,2020-02-16-2158,MexicoCosta,91.6769,Intra 2,4.07
1878,-93.7578,14.6496,2020-02-18 23:02:33,2020-02-18-2302,MexicoCosta,66.6675,Intra 2,4.67
1879,-92.8819,13.8529,2020-02-24 09:00:23,2020-02-24-0900,MexicoCosta,61.8337,Intra 1,4.8
1880,-94.3159,14.8749,2020-02-26 13:45:07,2020-02-26-1345,MexicoCosta,28.937,Intra 1,4.36
1881,-94.6344,15.121,2020-02-27 06:29:22,2020-02-27-0629,MexicoCosta,32.1976,Intra 1,4.73
1882,-92.5555,16.6925,2020-02-27 21:12:52,2020-02-27-2112,MexicoSuperior,16.0993,Intra 1,4.35
1883,-93.0482,14.2152,2020-02-28 08:59:59,2020-02-28-0900,MexicoCosta,4.0023,Superficial,3.61
1884,-92.7646,13.7541,2020-02-28 21:12:15,2020-02-28-2112,MexicoCosta,56.4393,Intra 1,4.51
1885,-93.2177,14.099,2020-02-28 23:50:48,2020-02-28-2350,MexicoCosta,15.268,Intra 1,4.19
1886,-93.1984,13.9738,2020-02-29 01:42:26,2020-02-29-0142,MexicoCosta,15.4922,Intra 1,4.15
1887,-92.9295,16.5576,2020-02-29 05:46:48,2020-02-29-0546,MexicoSuperior,31.9995,Intra 1,4.94
1888,-94.3444,15.1492,2020-02-29 06:15:11,2020-02-29-0615,MexicoCosta,26.474,Intra 1,4.65
1889,-93.6342,14.6594,2020-02-29 11:54:22,2020-02-29-1154,MexicoCosta,6.4926,Superficial,4.58
1890,-89.2533,11.926,2020-03-01 08:48:15,2020-03-01-0848,SC,35.8232,Intra 1,4.24
1891,-93.3461,14.5555,2020-03-01 11:43:10,2020-03-01-1143,MexicoCosta,35.9103,Intra 1,4.09
1892,-92.8969,14.3937,2020-03-03 00:51:41,2020-03-03-0051,MexicoCosta,14.3638,Superficial,3.86
1893,-92.6523,15.0023,2020-03-03 07:48:27,2020-03-03-0748,MexicoCosta,83.5118,Intra 2,3.22
1894,-92.5167,14.5502,2020-03-04 09:24:18,2020-03-04-0924,MexicoCosta,57.1962,Intra 1,3.41
1895,-93.1951,14.2366,2020-03-06 20:30:45,2020-03-06-2030,MexicoCosta,16.5048,Intra 1,5.18
1896,-93.2003,14.2807,2020-03-06 22:00:59,2020-03-06-2200,MexicoCosta,17.361,Intra 1,5.04
1897,-93.045,14.4334,2020-03-07 01:23:57,2020-03-07-0124,MexicoCosta,14.6633,Superficial,4.19
1898,-92.9741,14.3522,2020-03-07 01:32:57,2020-03-07-0133,MexicoCosta,18.0551,Intra 1,4.54
1899,-92.997,14.2383,2020-03-07 03:52:59,2020-03-07-0353,MexicoCosta,21.2357,Intra 1,4.41
1900,-92.5837,14.4762,2020-03-07 07:34:36,2020-03-07-0734,MexicoCosta,42.6866,Intra 1,3.87
1901,-92.8275,16.0606,2020-03-07 10:29:11,2020-03-07-1029,MexicoSuperior,175.682,Profundo,4.77
1902,-94.1961,15.1099,2020-03-07 20:30:32,2020-03-07-2030,MexicoCosta,3.1052,Superficial,5.27
1903,-92.5979,13.8728,2020-03-08 23:42:30,2020-03-08-2342,MexicoCosta,27.2162,Intra 1,4.27
1904,-92.7753,13.8216,2020-03-09 09:10:08,2020-03-09-0910,MexicoCosta,49.8835,Intra 1,3.86
1905,-93.8222,14.2944,2020-03-10 05:15:14,2020-03-10-0515,MexicoCosta,15.0022,Intra 1,4.65
1906,-92.4806,14.6706,2020-03-12 00:50:08,2020-03-12-0050,MexicoCosta,74.1029,Intra 2,3.63
1907,-92.4775,13.6506,2020-03-12 23:59:35,2020-03-12-2359,MexicoCosta,48.0271,Intra 1,4.2
1908,-93.6862,15.4361,2020-03-13 06:54:35,2020-03-13-0654,MexicoCosta,35.5992,Intra 1,4.27
1909,-92.8668,14.8495,2020-03-15 01:22:16,2020-03-15-0122,MexicoCosta,72.1732,Intra 2,5.83
1910,-92.8281,14.916,2020-03-15 01:55:54,2020-03-15-0155,MexicoCosta,88.081,Intra 2,4.02
1911,-90.9605,12.6068,2020-03-16 08:54:59,2020-03-16-0855,SC,24.2073,Intra 1,3.64
1912,-92.5554,15.932,2020-03-17 23:51:47,2020-03-17-2351,MexicoSuperior,182.6227,Profundo,3.82
1913,-92.933,14.2025,2020-03-18 00:06:58,2020-03-18-0007,MexicoCosta,8.8439,Superficial,4.08
1914,-93.0168,14.1448,2020-03-18 03:48:55,2020-03-18-0348,MexicoCosta,28.9847,Intra 1,4.0
1915,-87.2657,15.0294,2020-03-18 07:29:29,2020-03-18-0729,HondurasLejano,14.2373,Superficial,4.36
1916,-92.5815,14.1938,2020-03-21 05:00:23,2020-03-21-0500,MexicoCosta,20.5924,Intra 1,3.74
1917,-92.76,14.7496,2020-03-22 14:30:31,2020-03-22-1430,MexicoCosta,81.9148,Intra 2,3.84
1918,-92.5112,14.2827,2020-03-23 18:41:03,2020-03-23-1840,MexicoCosta,56.9587,Intra 1,3.3
1919,-92.6674,15.1096,2020-03-23 22:32:43,2020-03-23-2232,MexicoCosta,94.4492,Intra 2,4.56
1920,-92.8106,14.6634,2020-03-24 13:50:36,2020-03-24-1350,MexicoCosta,76.1507,Intra 2,3.77
1921,-93.0757,15.0953,2020-03-24 15:12:17,2020-03-24-1512,MexicoCosta,83.8075,Intra 2,4.22
1922,-87.781,13.0266,2020-03-25 02:36:11,2020-03-25-0236,SalvadorLejano,187.472,Profundo,3.99
1923,-93.2635,14.7183,2020-03-26 23:46:02,2020-03-26-2345,MexicoCosta,35.1298,Intra 1,5.71
1924,-92.5568,14.6606,2020-04-01 23:20:44,2020-04-01-2320,MexicoCosta,65.0354,Intra 2,3.52
1925,-92.8113,14.3845,2020-04-04 06:28:16,2020-04-04-0628,MexicoCosta,1.4257,Superficial,3.56
1926,-92.9069,13.9485,2020-04-04 20:58:35,2020-04-04-2058,MexicoCosta,77.5664,Intra 2,4.72
1927,-92.7945,13.9743,2020-04-04 21:31:57,2020-04-04-2132,MexicoCosta,15.881,Intra 1,4.3
1928,-92.429,14.7525,2020-04-05 11:58:28,2020-04-05-1158,MexicoCosta,78.447,Intra 2,3.48
1929,-92.7741,14.9693,2020-04-06 13:19:54,2020-04-06-1319,MexicoCosta,68.7859,Intra 2,3.5
1930,-87.3271,15.0434,2020-04-07 06:13:52,2020-04-07-0614,HondurasLejano,15.1154,Intra 1,4.01
1931,-94.0551,15.3589,2020-04-08 03:32:38,2020-04-08-0332,MexicoCosta,47.9492,Intra 1,4.78
1932,-92.4281,14.6859,2020-04-09 03:50:52,2020-04-09-0350,MexicoCosta,78.0553,Intra 2,3.32
1933,-92.8747,14.7934,2020-04-09 07:30:34,2020-04-09-0730,MexicoCosta,57.9675,Intra 1,3.26
1934,-93.3919,14.9029,2020-04-09 07:42:38,2020-04-09-0742,MexicoCosta,76.5645,Intra 2,3.48
1935,-87.7508,12.9863,2020-04-09 12:11:15,2020-04-09-1211,SalvadorLejano,156.4197,Profundo,4.35
1936,-92.4721,14.0315,2020-04-10 08:46:03,2020-04-10-0845,MexicoCosta,13.2457,Superficial,3.11
1937,-91.5756,19.3576,2020-04-11 04:45:26,2020-04-11-0446,SC,5.2237,Superficial,4.95
1938,-92.8592,14.0841,2020-04-11 18:00:04,2020-04-11-1800,MexicoCosta,52.7409,Intra 1,4.92
1939,-92.606,13.6826,2020-04-13 02:23:38,2020-04-13-0223,MexicoCosta,24.5328,Intra 1,3.36
1940,-93.2131,14.0556,2020-04-14 16:33:24,2020-04-14-1633,MexicoCosta,32.8313,Intra 1,4.82
1941,-92.7959,14.7465,2020-04-14 18:52:30,2020-04-14-1852,MexicoCosta,11.5684,Superficial,3.9
1942,-94.1825,14.788,2020-04-15 09:44:42,2020-04-15-0943,MexicoCosta,15.0006,Intra 1,5.39
1943,-92.4788,14.7869,2020-04-16 07:07:32,2020-04-16-0707,MexicoCosta,68.1162,Intra 2,3.56
1944,-86.0153,17.06,2020-04-16 08:04:39,2020-04-16-0804,SC,10.7238,Superficial,5.82
1945,-92.8918,14.9137,2020-04-16 12:15:16,2020-04-16-1215,MexicoCosta,72.8028,Intra 2,4.11
1946,-94.5141,15.3679,2020-04-17 22:47:41,2020-04-17-2247,MexicoCosta,23.1378,Intra 1,4.45
1947,-92.5055,14.6773,2020-04-18 12:21:17,2020-04-18-1221,MexicoCosta,183.8974,Profundo,3.77
1948,-95.7847,16.9078,2020-04-19 08:22:28,2020-04-19-0822,MexicoSuperior,70.0,Intra 2,5.12
1949,-94.6057,15.3697,2020-04-19 14:46:17,2020-04-19-1446,MexicoCosta,29.6603,Intra 1,4.67
1950,-93.0498,14.3283,2020-04-21 08:06:59,2020-04-21-0807,MexicoCosta,5.8671,Superficial,3.88
1951,-92.476,14.7301,2020-04-22 23:23:09,2020-04-22-2322,MexicoCosta,72.8,Intra 2,4.06
1952,-92.7787,14.9401,2020-04-23 09:02:56,2020-04-23-0902,MexicoCosta,27.7403,Intra 1,3.61
1953,-93.2411,13.6599,2020-04-24 00:30:36,2020-04-24-0030,MexicoCosta,60.4421,Intra 1,5.41
1954,-92.5825,14.8231,2020-04-24 03:13:37,2020-04-24-0313,MexicoCosta,64.8718,Intra 1,3.31
1955,-92.4906,14.476,2020-04-24 15:17:06,2020-04-24-1516,MexicoCosta,46.9801,Intra 1,4.54
1956,-92.9493,14.4798,2020-04-25 06:32:10,2020-04-25-0632,MexicoCosta,55.7371,Intra 1,4.96
1957,-92.7672,14.4846,2020-04-25 07:11:19,2020-04-25-0711,MexicoCosta,42.4018,Intra 1,4.34
1958,-92.9656,14.7535,2020-04-26 01:17:51,2020-04-26-0117,MexicoCosta,79.22,Intra 2,3.61
1959,-92.8568,14.679,2020-04-27 22:09:18,2020-04-27-2209,MexicoCosta,37.0045,Intra 1,3.97
1960,-93.7412,14.5202,2020-04-28 01:44:35,2020-04-28-0144,MexicoCosta,35.8005,Intra 1,4.67
1961,-94.4523,15.217,2020-04-28 11:18:54,2020-04-28-1119,MexicoCosta,28.1751,Intra 1,4.99
1962,-93.0065,13.643,2020-04-29 09:40:51,2020-04-29-0752,MexicoCosta,221.726,Profundo,4.15
